318,8,900,879,0.9131
407,9,900,882,0.916166666667
600,15,800,890,0.9131
248,6,900,891,0.9045
726,17,800,925,0.918133333333
400,10,900,929,0.918933333333
478,12,900,941,0.925166666667
852,20,800,950,0.9228
279,7,1000,962,0.923966666667
919,23,800,982,0.927
318,8,1000,982,0.927333333333
600,15,900,1000,0.928966666667
407,9,1000,1002,0.9309
248,6,1000,1006,0.919933333333
400,10,1000,1015,0.931566666667
726,17,900,1060,0.9326
852,20,900,1071,0.9363
478,12,1000,1105,0.937266666667
600,15,1000,1113,0.941766666667
919,23,900,1123,0.940366666667
726,17,1000,1206,0.944733333333
852,20,1000,1240,0.948133333333
919,23,1000,1248,0.950633333333
42,1,2000,1586,0.923633333333
165,4,2000,1795,0.9733
203,5,2000,1964,0.9772
279,7,2000,2041,0.982866666667
407,9,2000,2145,0.9853
318,8,2000,2149,0.984266666667
400,10,2000,2207,0.9856
478,12,2000,2396,0.987766666667
248,6,2000,2409,0.980866666667
600,15,2000,2500,0.988766666667
726,17,2000,2708,0.9899
919,23,2000,2854,0.9917
852,20,2000,2914,0.990666666667
